institution_name,year,country_code,ass_total,ass_trade,inc_trade,in_roa,rt_rwa,in_roe,in_trade,
Raiffeisenbank Wiesedermeer-Wiesede-Marcardsmoor eG,2011,DE,"33,498","9,298002",0,"0,0106574","0,635112544","0,0707631",0,
Raiffeisenbank Wiesedermeer-Wiesede-Marcardsmoor eG,2012,DE,"35,549","7,207",0,"0,0109989","0,6666854201","0,0738712",0,
Raiffeisenbank Wiesedermeer-Wiesede-Marcardsmoor eG,2013,DE,"39,076","10,146",0,"0,0072679","0,6689016276","0,0517965",0,
Raiffeisenbank Wiesedermeer-Wiesede-Marcardsmoor eG,2014,DE,"40,557","10,743",0,"0,0058683","0,685356412","0,0421388",0,
Raiffeisenbank Pfeffenhausen-Rottenburg-Wildenberg eG,2010,DE,"260,194","64,53899",0,"0,0085321",,"0,1491535",0,
Raiffeisenbank Pfeffenhausen-Rottenburg-Wildenberg eG,2011,DE,"269,299","63,743",0,"0,0068474",,"0,1113392",0,
Raiffeisenbank Pfeffenhausen-Rottenburg-Wildenberg eG,2012,DE,"280,868","67,88802",0,"0,0073451",,"0,110581",0,
Raiffeisenbank Pfeffenhausen-Rottenburg-Wildenberg eG,2013,DE,"333,772","90,487",0,"0,007565",,"0,0912475",0,
Raiffeisenbank Pfeffenhausen-Rottenburg-Wildenberg eG,2014,DE,"346,937","87,25802",0,"0,0067678","0,5850168763","0,0786231",0,
Raiffeisenbank Wüstenselbitz eG,2010,DE,"34,906","8,940998",0,"0,0038675",,"0,06",0,
Raiffeisenbank Wüstenselbitz eG,2011,DE,"36,527","8,827001",0,"0,0072823",,"0,1113437",0,
Raiffeisenbank Wüstenselbitz eG,2012,DE,"40,383","11,133",0,"0,0036154","0,5011514746","0,0573449",0,
Raiffeisenbank Wüstenselbitz eG,2013,DE,"41,235","12,654",0,"0,0046562","0,5235358312","0,0702782",0,
Raiffeisenbank Wüstenselbitz eG,2014,DE,"42,366","14,736",0,"0,0056177","0,5259642166","0,0794128",0,
Spar- und Darlehnskasse Aegidienberg eG,2010,DE,"63,205","17,939","0,087","0,0062179","0,5118898821","0,0640482","0,024744",
Spar- und Darlehnskasse Aegidienberg eG,2011,DE,"60,769","18,061","0,011","0,0077836","0,5582616137","0,0753065","0,0027729",
Spar- und Darlehnskasse Aegidienberg eG,2012,DE,"65,455","26,947","-0,071","0,0074861","0,692277137","0,0753846","-0,0206756",
Spar- und Darlehnskasse Aegidienberg eG,2013,DE,"71,197","28,718","0,308","0,0058289","0,6794527859","0,0614542","0,0684901",
Spar- und Darlehnskasse Aegidienberg eG,2014,DE,"73,487","30,405","0,174","0,0093486","0,7770490019","0,0936733","0,0438287",
Spar- und Darlehnskasse Aegidienberg eG,2015,DE,"75,757","24,244","0,313","0,0084349","0,6408780707","0,0763258","0,0694013",
Spar- und Darlehnskasse Stockhausen eG,2010,DE,"15,351","7,011",0,"0,0065794","0,4843332682","0,0951932",0,
Spar- und Darlehnskasse Stockhausen eG,2011,DE,"15,902","6,276",0,"0,0049679","0,4650987297","0,0606293",0,
Spar- und Darlehnskasse Stockhausen eG,2012,DE,"16,398","8,408001",0,"0,0040859","0,4656055617","0,05",0,
Spar- und Darlehnskasse Stockhausen eG,2013,DE,"17,096","9,325001",0,"0,0037436","0,3962915302","0,0467495",0,
Spar- und Darlehnskasse Stockhausen eG,2014,DE,"17,814","10,921",0,"0,0028068","0,3575839228","0,0359971",0,
Spar- und Kreditbank Bühlertal eG,2010,DE,"60,996","11,23",0,"0,0064267","0,4394058627","0,1177177",0,
Spar- und Kreditbank Bühlertal eG,2011,DE,"66,649","14,66",0,"0,0061816","0,4359555282","0,1174793",0,
Spar- und Kreditbank Bühlertal eG,2012,DE,73,"18,302",0,"0,0057397","0,4828767123","0,1101762",0,
Spar- und Kreditbank Bühlertal eG,2013,DE,"74,734","16,85",0,"0,0053925","0,5397543287","0,0791593",0,
Spar- und Kreditbank Bühlertal eG,2014,DE,"83,086","19,985",0,"0,0057049","0,5450256361","0,0850529",0,
Spar- und Kreditbank Bühlertal eG,2015,DE,"85,863","19,987",0,"0,0058815","0,5325460326","0,0839568",0,
Volksbank Feldatal eG,2010,DE,"35,862","12,298",0,"0,0006971","0,5057721265","0,0136091",0,
Volksbank Feldatal eG,2011,DE,"40,155","13,436",0,"0,0006973","0,4638276678","0,0147835",0,
Volksbank Feldatal eG,2012,DE,"41,145","16,011",0,"0,0009236","0,458135861","0,016919",0,
Volksbank Feldatal eG,2013,DE,"43,517","19,944",0,"0,001126","0,4871659352","0,0184557",0,
Volksbank Feldatal eG,2014,DE,"43,894","16,409",0,"0,0009796","0,46894792","0,0161472",0,
Volksbank Heimbach eG,2010,DE,"43,424","19,476",0,"0,0070698","0,4512481577","0,115197",0,
Volksbank Heimbach eG,2011,DE,"44,936","19,676",0,"0,0072548","0,4604993769","0,1083777",0,
Volksbank Heimbach eG,2012,DE,"47,317","22,639",0,"0,0066572","0,4561151383","0,0942549",0,
Volksbank Heimbach eG,2013,DE,"49,342","23,916",0,"0,0065259","0,464371124","0,0902214",0,
Volksbank Heimbach eG,2014,DE,"51,275","25,265",0,"0,0051877","0,4454022428","0,0698713",0,
Volksbank Langendernbach eG,2010,DE,"63,68","20,61",0,"0,0054177","0,6397298995","0,041362",0,
Volksbank Langendernbach eG,2011,DE,"71,954","20,803",0,"0,0087973","0,6360035578","0,0696753",0,
Volksbank Langendernbach eG,2012,DE,"79,173","19,59699",0,"0,0105718","0,6433758983","0,0670566",0,
Volksbank Langendernbach eG,2013,DE,"88,491","20,161",0,"0,0077183","0,631702659","0,0519629",0,
Volksbank Langendernbach eG,2014,DE,"99,217","24,42501",0,"-0,0009777","0,6803571969","-0,0107826",0,
Volksbank Westenholz eG,2010,DE,"51,147","5,816998",0,"0,008368","0,634445813","0,0733505",0,
Volksbank Westenholz eG,2011,DE,"51,947","4,789001",0,"0,0075654","0,7671280343","0,0649265",0,
Volksbank Westenholz eG,2012,DE,"55,025","6,189003",0,"0,0073603","0,6646978646","0,0646655",0,
Volksbank Westenholz eG,2013,DE,"58,611","6,071002",0,"0,0065346","0,6532562147","0,0481943",0,
Volksbank Westenholz eG,2014,DE,"58,598","6,943997",0,"0,0071845","0,6445100515","0,0515489",0,
Volksbank Wewelsburg-Ahden eG,2010,DE,"38,474","6,892999",0,"0,0038727","0,4870302022","0,0510624",0,
Volksbank Wewelsburg-Ahden eG,2011,DE,"38,707","7,983",0,"0,0055804","0,527604826","0,0703583",0,
Volksbank Wewelsburg-Ahden eG,2012,DE,"37,643","12,096",0,"0,0044895","0,5369657041","0,0530779",0,
Volksbank Wewelsburg-Ahden eG,2013,DE,"38,884","11,869",0,"0,0041662","0,5072780578","0,0475352",0,
Volksbank Wewelsburg-Ahden eG,2014,DE,"41,665","12,699",0,"0,0048722","0,5319332773","0,0537606",0,
"Raiffeisenbank eG, Seestermühe",2010,DE,"34,009","6,172999",0,"0,0072922","0,5821988297","0,075679",0,
"Raiffeisenbank eG, Seestermühe",2011,DE,"35,044","6,533998",0,"0,0079329","0,5757048282","0,0794286",0,
"Raiffeisenbank eG, Seestermühe",2012,DE,"37,208","10,533",0,"0,0081165","0,6090894431","0,0809001",0,
"Raiffeisenbank eG, Seestermühe",2013,DE,"38,082","8,048",0,"0,0087443","0,6387532167","0,0833959",0,
"Raiffeisenbank eG, Seestermühe",2014,DE,"39,83","9,160003",0,"0,0069043","0,6392166709","0,0655699",0,
"Raiffeisenbank eG, Seestermühe",2015,DE,"43,15","6,911003",0,"0,0083198","0,7044727694","0,0773207",0,
"Raiffeisenbank eG, Struvenhütten",2010,DE,"13,733","1,138",0,"0,0063351","0,5871259011","0,0880567",0,
"Raiffeisenbank eG, Struvenhütten",2011,DE,"13,909","1,108",0,"0,0066144","0,5823567474","0,0813439",0,
"Raiffeisenbank eG, Struvenhütten",2012,DE,"13,858","1,087",0,"0,0081541","0,5520277096","0,0923203",0,
"Raiffeisenbank eG, Struvenhütten",2013,DE,"16,037","1,594001",0,"0,0048638","0,4863752572","0,0614173",0,
"Raiffeisenbank eG, Struvenhütten",2014,DE,"15,574","1,587001",0,"0,0050726","0,5136766406","0,0595328",0,
Raiffeisenbank eG Unterwesterwald,2010,DE,"43,472","6,789001",0,"0,0041636","0,5517574531","0,053487",0,
Raiffeisenbank eG Unterwesterwald,2011,DE,"48,338","6,687002",0,"0,004241","0,5508088874","0,0490431",0,
Raiffeisenbank eG Unterwesterwald,2012,DE,"46,977","6,625002",0,"0,004151","0,5819443557","0,0456996",0,
Raiffeisenbank eG Unterwesterwald,2013,DE,"51,172","10,47",0,"0,0042015","0,5549910107","0,0495392",0,
Raiffeisenbank eG Unterwesterwald,2014,DE,"53,15","11,091",0,"0,0039699","0,4959172154","0,0466711",0,
"VR Bank eG, Alsheim",2010,DE,"52,623","15,593",0,"0,0082283","0,7865001995","0,1132322",0,
"VR Bank eG, Alsheim",2011,DE,"88,035","23,486",0,"0,0071903",,"0,063117",0,
"VR Bank eG, Alsheim",2012,DE,"90,666","24,976",0,"0,0070699","0,9475878499","0,0616702",0,
"VR Bank eG, Alsheim",2013,DE,"96,286","25,365",0,"0,0060964","0,6968822051","0,0492161",0,
"VR Bank eG, Alsheim",2014,DE,"96,169","24,848",0,"0,0053032","0,8118104587","0,0421662",0,
Föhr-Amrumer Bank eG,2010,DE,"100,83","11,715",0,"0,0060498","0,8793315482","0,0697462",0,
Föhr-Amrumer Bank eG,2011,DE,"108,71","11,373",0,"0,0068163","0,8280103026","0,0640449",0,
Föhr-Amrumer Bank eG,2012,DE,"111,952","11,03601",0,"0,0076461","0,7868372159","0,0709196",0,
Föhr-Amrumer Bank eG,2013,DE,"128,868","9,432997",0,"0,0076512","0,7215755657","0,0756135",0,
Föhr-Amrumer Bank eG,2014,DE,"128,025","9,773994",0,"0,008514","0,6764303847","0,0787572",0,
Föhr-Amrumer Bank eG,2015,DE,"134,88","13,104",0,"0,0076216","0,6689650059","0,0697185",0,
Landbank Horlofftal eG,2010,DE,"105,935","23,087",0,"0,0038609","0,6126398263","0,0454495",0,
Landbank Horlofftal eG,2011,DE,"108,231","27,19",0,"0,0053866","0,5599135183","0,0545676",0,
Landbank Horlofftal eG,2012,DE,"107,297","25,898",0,"0,0046693","0,5625040775","0,0453394",0,
Landbank Horlofftal eG,2013,DE,"107,142","34,587",0,"0,0047507","0,6277930223","0,044708",0,
Landbank Horlofftal eG,2014,DE,"110,299","37,409",0,"0,0032367","0,6385008024","0,0297997",0,
Raiffeisenbank Altertheim eG,2010,DE,"27,334","13,396",0,"0,0021219",,"0,0220448",0,
Raiffeisenbank Altertheim eG,2011,DE,"27,736","11,345",0,"0,0007571",,"0,0079515",0,
Raiffeisenbank Altertheim eG,2012,DE,"28,978","15,535",0,"0,0060736",,"0,0577428",0,
Raiffeisenbank Altertheim eG,2013,DE,"29,168","15,397",0,"0,0028456","0,4264262205","0,0247318",0,
Raiffeisenbank Altertheim eG,2014,DE,"30,766","13,872",0,"0,0049405","0,4167912631","0,0436907",0,
Raiffeisenbank Bad Kötzting eG,2010,DE,"154,997","84,46099",0,"0,0048517",,"0,0770492",0,
Raiffeisenbank Bad Kötzting eG,2011,DE,"159,002","87,904",0,"0,0057043",,"0,0892453",0,
Raiffeisenbank Bad Kötzting eG,2012,DE,"166,012","96,70799",0,"0,0070658",,"0,1030484",0,
Raiffeisenbank Bad Kötzting eG,2013,DE,"169,152","96,45",0,"0,0043216","0,5047235622","0,0609421",0,
Raiffeisenbank Bad Kötzting eG,2014,DE,"171,603","92,616",0,"0,0044521","0,5257891762","0,060148",0,
Raiffeisenbank Bad Kötzting eG,2015,DE,"173,126","94,54101",0,"0,0030094",,"0,0404315",0,
Raiffeisenbank Bidingen eG,2010,DE,"48,523","3,001999",0,"0,0059147",,"0,0797887",0,
Raiffeisenbank Bidingen eG,2011,DE,"47,357","2,908998",0,"0,0049623",,"0,0638414",0,
Raiffeisenbank Bidingen eG,2012,DE,"49,819","2,904999",0,"0,0029105",,"0,0389262",0,
Raiffeisenbank Bidingen eG,2013,DE,"49,623","4,35",0,"0,0037684",,"0,0416945",0,
Raiffeisenbank Bidingen eG,2014,DE,"46,955","5,750001",0,"0,0043659","0,6882973059","0,0432763",0,
Raiffeisenbank Bidingen eG,2015,DE,"47,002","8,417999",0,"0,0047019","0,6763754734","0,0431304",0,
Raiffeisenbank Chiemgau-Nord - Obing eG,2010,DE,"213,905","101,45",0,"0,0169795",,"0,1728701",0,
Raiffeisenbank Chiemgau-Nord - Obing eG,2011,DE,"226,496","103,466",0,"0,0144859","0,5230246892","0,1421515",0,
Raiffeisenbank Chiemgau-Nord - Obing eG,2012,DE,"231,419","111,114",0,"0,0165803","0,5493282747","0,1436164",0,
Raiffeisenbank Chiemgau-Nord - Obing eG,2013,DE,"240,775","118,871",0,"0,0133984","0,5652081819","0,1100761",0,
Raiffeisenbank Chiemgau-Nord - Obing eG,2014,DE,"248,516","118,334",0,"0,013134","0,5389874294","0,1019427",0,
Raiffeisenbank Chiemgau-Nord - Obing eG,2015,DE,"246,21","116,03",0,"0,0088542","0,5531213192","0,064698",0,
"Raiffeisenbank eG, Henstedt-Ulzburg",2010,DE,"395,254","106,344",0,"0,0067906","0,7534825707","0,1054907",0,
"Raiffeisenbank eG, Henstedt-Ulzburg",2011,DE,"414,79","81,95301",0,"0,0066226","0,775565949","0,0942399",0,
"Raiffeisenbank eG, Henstedt-Ulzburg",2012,DE,"426,301","84,159",0,"0,0071686","0,7834464381","0,0926341",0,
"Raiffeisenbank eG, Henstedt-Ulzburg",2013,DE,"448,856","85,57899",0,"0,0073008","0,7606292441","0,0910303",0,
"Raiffeisenbank eG, Henstedt-Ulzburg",2014,DE,"456,33","106,39",0,"0,0093923","0,7595227138","0,107158",0,
"Raiffeisenbank eG, Henstedt-Ulzburg",2015,DE,"467,479","95,639",0,"0,0083319","0,7803858569","0,0899413",0,
"Raiffeisenbank eG, Bargteheide",2010,DE,"143,061","29,317",0,"0,0061303","0,7081804265","0,0751242",0,
"Raiffeisenbank eG, Bargteheide",2011,DE,"160,569","32,614",0,"0,0055179","0,7744334211","0,0537556",0,
"Raiffeisenbank eG, Bargteheide",2012,DE,"180,409","33,377",0,"0,0048224","0,7183011934","0,0495811",0,
"Raiffeisenbank eG, Bargteheide",2013,DE,"181,832","24,335",0,"0,006011","0,7647883761","0,0578154",0,
"Raiffeisenbank eG, Bargteheide",2014,DE,"196,669","24,506",0,"0,0038847","0,7601197952","0,037519",0,
"Raiffeisenbank eG, Niederwallmenach",2010,DE,"30,015","13,934",0,"0,0046643","0,7516575046","0,0908501",0,
"Raiffeisenbank eG, Niederwallmenach",2011,DE,"30,398","13,223",0,"0,0040134","0,6702743602","0,0523156",0,
"Raiffeisenbank eG, Niederwallmenach",2012,DE,"32,445","13,726",0,"0,0093389","0,6697796271","0,1090713",0,
"Raiffeisenbank eG, Niederwallmenach",2013,DE,"33,637","13,855",0,"0,003954","0,6707197431","0,044751",0,
"Raiffeisenbank eG, Niederwallmenach",2014,DE,"35,883","14,269",0,"0,0037065","0,6336705404","0,0420753",0,
Raiffeisenbank eG Simmerath,2010,DE,"223,394","73,60699",0,"0,0064012","0,5156270983","0,096772",0,
Raiffeisenbank eG Simmerath,2011,DE,"233,331","70,788",0,"0,0049158","0,520612349","0,0691923",0,
Raiffeisenbank eG Simmerath,2012,DE,"245,752","74,52899",0,"0,0049237","0,523751587","0,065303",0,
Raiffeisenbank eG Simmerath,2013,DE,"261,225","72,01201",0,"0,0049727","0,6988726194","0,063499",0,
Raiffeisenbank eG Simmerath,2014,DE,"287,225","71,44401",0,"0,0050657","0,7134650535","0,0644804",0,
Raiffeisenbank eG Simmerath,2015,DE,"310,39","66,73302",0,"0,0043461","0,5228970005","0,0538287",0,
Raiffeisenbank eG Asbach-Sorga,2010,DE,"43,039","10,094",0,"0,0029276","0,6073096494","0,0412979",0,
Raiffeisenbank eG Asbach-Sorga,2011,DE,"50,024","10,634",0,"0,0024788","0,5477370862","0,0341598",0,
Raiffeisenbank eG Asbach-Sorga,2012,DE,"46,116","13,842",0,"0,0083485","0,6190909879","0,0946178",0,
Raiffeisenbank eG Asbach-Sorga,2013,DE,"45,73","12,713",0,"0,0081128","0,7178001312","0,0869667",0,
Raiffeisenbank eG Asbach-Sorga,2014,DE,"45,405","9,293998",0,"0,0065411","0,7122783834","0,0660293",0,
Raiffeisenbank eG Offenbach/M.-Bieber,2010,DE,"111,502","18,678",0,"0,0067712","0,468440028","0,1033963",0,
Raiffeisenbank eG Offenbach/M.-Bieber,2011,DE,"119,043","15,912",0,"0,0051326","0,4230068127","0,0564382",0,
Raiffeisenbank eG Offenbach/M.-Bieber,2012,DE,"125,569","17,169",0,"0,0044916","0,4293814556","0,050724",0,
Raiffeisenbank eG Offenbach/M.-Bieber,2013,DE,"117,188","18,362",0,"0,0045653","0,4683756016","0,0472657",0,
Raiffeisenbank eG Offenbach/M.-Bieber,2014,DE,"118,712","17,104",0,"0,0037738","0,4980541142","0,0389261",0,
Raiffeisenbank Grävenwiesbach eG,2010,DE,"65,37","16,391",0,"0,0062567","0,4912804039","0,0919101",0,
Raiffeisenbank Grävenwiesbach eG,2011,DE,"65,323","18,802",0,"0,0059703","0,5047992284","0,0823132",0,
Raiffeisenbank Grävenwiesbach eG,2012,DE,"65,767","16,394",0,"0,005185","0,5188772485","0,0624771",0,
Raiffeisenbank Grävenwiesbach eG,2013,DE,"65,742","17,221",0,"0,004685","0,5525387119","0,0533149",0,
Raiffeisenbank Grävenwiesbach eG,2014,DE,"67,267","16,336",0,"0,0038355","0,5480101684","0,0421018",0,
Raiffeisenbank Ichenhausen eG,2010,DE,"214,333","125,878",0,"0,0053515",,"0,094109",0,
Raiffeisenbank Ichenhausen eG,2011,DE,"220,215","124,73",0,"0,0025884",,"0,0461838",0,
Raiffeisenbank Ichenhausen eG,2012,DE,"228,742","140,696",0,"0,0073095",,"0,1184807",0,
Raiffeisenbank Ichenhausen eG,2013,DE,"233,077","145,433",0,"0,0039472","0,4207322044","0,0592135",0,
Raiffeisenbank Ichenhausen eG,2014,DE,"243,213","149,414",0,"0,0037087","0,4361444495","0,0505464",0,
Raiffeisenbank im Grabfeld eG,2010,DE,"87,916","29,223",0,"0,0062901",,"0,0972735",0,
Raiffeisenbank im Grabfeld eG,2011,DE,"91,157","34,12799",0,"0,0069989",,"0,1033701",0,
Raiffeisenbank im Grabfeld eG,2012,DE,"102,546","35,207","-0,004","0,0072455",,"0,1059763","-0,0010406",
Raiffeisenbank im Grabfeld eG,2013,DE,"103,865","34,762","0,01","0,008771","0,658672315","0,1136477","0,0024131",
Raiffeisenbank im Grabfeld eG,2014,DE,"109,089","37,038",0,"0,0054634","0,6308518732","0,0675737",0,
Raiffeisenbank Irrel eG,2010,DE,"88,774","11,568",0,"0,0115124","0,5927974407","0,1888745",0,
Raiffeisenbank Irrel eG,2011,DE,"95,445","12,623",0,"0,0099429","0,5981245744","0,1515006",0,
Raiffeisenbank Irrel eG,2012,DE,"101,767","12,543",0,"0,0065444","0,623365138","0,0983607",0,
Raiffeisenbank Irrel eG,2013,DE,"109,177","12,801",0,"0,0062925","0,6243347958","0,0940066",0,
Raiffeisenbank Irrel eG,2014,DE,"114,354","11,396",0,"0,0062875","0,5955191773","0,0908058",0,
Raiffeisenbank Jettingen-Scheppach eG,2010,DE,"94,061","38,66999",0,"0,0057303","0,4992823806","0,0892828",0,
Raiffeisenbank Jettingen-Scheppach eG,2011,DE,"96,725","41,507",0,"0,003236","0,4764848798","0,0506391",0,
Raiffeisenbank Jettingen-Scheppach eG,2012,DE,"95,348","41,179",0,"0,0034191",,"0,0488609",0,
Raiffeisenbank Jettingen-Scheppach eG,2013,DE,"94,94","40,861",0,"0,0037497","0,4972930272","0,0487337",0,
Raiffeisenbank Jettingen-Scheppach eG,2014,DE,"93,243","39,45399",0,"0,0034319","0,5010992782","0,0412957",0,
Raiffeisenbank Jettingen-Scheppach eG,2015,DE,"95,651","35,101",0,"0,00276","0,4919655832","0,0325604",0,
Raiffeisenbank Kehrig eG,2010,DE,"43,604","11,413",0,"0,0039217","0,5658884506","0,0668752",0,
Raiffeisenbank Kehrig eG,2011,DE,"46,587","10,933",0,"0,0050443","0,6050614978","0,0811744",0,
Raiffeisenbank Kehrig eG,2012,DE,"48,996","9,909",0,"0,0043881","0,6350110213","0,0703074",0,
Raiffeisenbank Kehrig eG,2013,DE,"49,014","8,897999",0,"0,0092423","0,6735422532","0,1129676",0,
Raiffeisenbank Kehrig eG,2014,DE,"51,85","10,157",0,"0,0034137","0,6673288332","0,0411915",0,
Raiffeisenbank Kemnather Land - Steinwald eG,2010,DE,"264,47","101,424",0,"0,0096949",,"0,1669488",0,
Raiffeisenbank Kemnather Land - Steinwald eG,2011,DE,"273,604","103,635",0,"0,0087426","0,3931338723","0,1424403",0,
Raiffeisenbank Kemnather Land - Steinwald eG,2012,DE,"278,111","103,594",0,"0,0108626","0,4058631266","0,1564636",0,
Raiffeisenbank Kemnather Land - Steinwald eG,2013,DE,"284,791","112,297",0,"0,0073668","0,4205715771","0,1000429",0,
Raiffeisenbank Kemnather Land - Steinwald eG,2014,DE,298,"124,949",0,"0,0088691","0,3962449664","0,1142573",0,
Raiffeisenbank Langenschwarz eG,2010,DE,"35,485","10,008",0,"0,0059462","0,5256305481","0,0784095",0,
Raiffeisenbank Langenschwarz eG,2011,DE,36,"9,952",0,"0,0040556","0,4764444444","0,0531102",0,
Raiffeisenbank Langenschwarz eG,2012,DE,"35,35","11,804",0,"0,007355","0,4932673267","0,0824873",0,
Raiffeisenbank Langenschwarz eG,2013,DE,"36,45","11,866",0,"0,0062277","0,5223045267","0,0670012",0,
Raiffeisenbank Langenschwarz eG,2014,DE,"37,65","13,12",0,"0,0049934","0,4590172643","0,0524261",0,
Raiffeisenbank Moselkrampen eG,2010,DE,"83,809","20,799",0,"0,0135904","0,6224749132","0,1046202",0,
Raiffeisenbank Moselkrampen eG,2011,DE,"87,729","29,009",0,"0,0144422","0,594945799","0,1025413",0,
Raiffeisenbank Moselkrampen eG,2012,DE,"90,423","33,728",0,"0,013094","0,6302157637","0,0857039",0,
Raiffeisenbank Moselkrampen eG,2013,DE,"93,719","36,974",0,"0,014106","0,6655534097","0,0876019",0,
Raiffeisenbank Moselkrampen eG,2014,DE,"95,48","38,54",0,"0,01261","0,6497486385","0,0741105",0,
Raiffeisenbank Nahe eG,2010,DE,"137,34","63,611",0,"0,0070482","0,4237658366","0,0757967",0,
Raiffeisenbank Nahe eG,2011,DE,"138,334","56,795",0,"0,0087686","0,4656339006","0,0847245",0,
Raiffeisenbank Nahe eG,2012,DE,"141,42","67,975",0,"0,007156","0,4878235045","0,0660402",0,
Raiffeisenbank Nahe eG,2013,DE,"144,204","61,112",0,"0,007323","0,4425189315","0,0584006",0,
Raiffeisenbank Nahe eG,2014,DE,"138,521","56,754",0,"0,0059919","0,4701453209","0,0439852",0,
Raiffeisenbank Neumarkt-St. Veit - Reischach eG,2010,DE,"240,096","72,791","0,008","0,0063516",,"0,1010335","0,000916",
Raiffeisenbank Neumarkt-St. Veit - Reischach eG,2011,DE,"261,382","73,59299","0,008","0,0073647",,"0,1222688","0,0008733",
Raiffeisenbank Neumarkt-St. Veit - Reischach eG,2012,DE,"267,231","74,17499","0,006","0,0112225",,"0,1688151","0,0006489",
Raiffeisenbank Neumarkt-St. Veit - Reischach eG,2013,DE,"406,558","143,582","0,001","0,0063509","0,6654966819","0,0681195","0,0000675",
Raiffeisenbank Neumarkt-St. Veit - Reischach eG,2014,DE,"432,392","144,944","0,002","0,0060084","0,6749893615","0,0637139","0,000136",
Raiffeisenbank Neumarkt-St. Veit - Reischach eG,2015,DE,"463,667","136,086","0,001","0,0068756","0,7299850971","0,0676269","0,000066",
Raiffeisenbank Nördliche Bergstraße eG,2010,DE,"148,009","62,748",0,"0,0050267","0,6013147849","0,0808081",0,
Raiffeisenbank Nördliche Bergstraße eG,2011,DE,"155,349","67,96301",0,"0,0071774","0,5097425796","0,1164369",0,
Raiffeisenbank Nördliche Bergstraße eG,2012,DE,"169,776","72,744",0,"0,0066146","0,4833604279","0,0750017",0,
Raiffeisenbank Nördliche Bergstraße eG,2013,DE,"169,835","81,23001",0,"0,0058233","0,563711838","0,0627458",0,
Raiffeisenbank Nördliche Bergstraße eG,2014,DE,"170,845","82,566",0,"0,0056894","0,5089174398","0,0599223",0,
